type,code,description,exclude,concat
SNOMED CT,783058007,Autosomal recessive severe congenital neutropenia due to glucose-6-phosphatase catalytic subunit 3 deficiency (disorder),1,"    ('SNOMED CT', '783058007', 'Autosomal recessive severe congenital neutropenia due to glucose-6-phosphatase catalytic subunit 3 deficiency (disorder)', '1'),"
SNOMED CT,789560009,Fetal anomaly caused by antihypertensive drug (disorder),1,"    ('SNOMED CT', '789560009', 'Fetal anomaly caused by antihypertensive drug (disorder)', '1'),"
SNOMED CT,866224009,Pulmonary hypertension suspected (situation),1,"    ('SNOMED CT', '866224009', 'Pulmonary hypertension suspected (situation)', '1'),"
SNOMED CT,870324000,Ocular hypertension due to birth injury (disorder),1,"    ('SNOMED CT', '870324000', 'Ocular hypertension due to birth injury (disorder)', '1'),"
SNOMED CT,1003728008,Fetal disorder due to maternal hypertension (disorder),1,"    ('SNOMED CT', '1003728008', 'Fetal disorder due to maternal hypertension (disorder)', '1'),"
SNOMED CT,1003729000,Fetal disorder due to maternal pre-eclampsia (disorder),1,"    ('SNOMED CT', '1003729000', 'Fetal disorder due to maternal pre-eclampsia (disorder)', '1'),"
SNOMED CT,1003730005,Neonatal disorder due to maternal hypertension (disorder),1,"    ('SNOMED CT', '1003730005', 'Neonatal disorder due to maternal hypertension (disorder)', '1'),"
SNOMED CT,1010415005,Fetal disorder due to maternal gestational edema and proteinuria without hypertension (disorder),1,"    ('SNOMED CT', '1010415005', 'Fetal disorder due to maternal gestational edema and proteinuria without hypertension (disorder)', '1'),"
SNOMED CT,1010416006,Neonatal disorder due to maternal gestational edema and proteinuria without hypertension (disorder),1,"    ('SNOMED CT', '1010416006', 'Neonatal disorder due to maternal gestational edema and proteinuria without hypertension (disorder)', '1'),"
SNOMED CT,1.43421E+14,Quality and Outcomes Framework hypertension quality indicator-related care invitation using preferred method of communication (procedure),1,"    ('SNOMED CT', '143421000000106', 'Quality and Outcomes Framework hypertension quality indicator-related care invitation using preferred method of communication (procedure)', '1'),"
SNOMED CT,7.16771E+14,Excepted from hypertension quality indicators - informed dissent (finding),1,"    ('SNOMED CT', '716771000000106', 'Excepted from hypertension quality indicators - informed dissent (finding)', '1'),"
SNOMED CT,7.16821E+14,Excepted from hypertension quality indicators - patient unsuitable (finding),1,"    ('SNOMED CT', '716821000000100', 'Excepted from hypertension quality indicators - patient unsuitable (finding)', '1'),"
SNOMED CT,7.17311E+14,Exception reporting - hypertension quality indicators (finding),1,"    ('SNOMED CT', '717311000000102', 'Exception reporting - hypertension quality indicators (finding)', '1'),"
SNOMED CT,7.94231E+14,"Assessment using hypertension, abnormal renal/liver function, stroke, bleeding history or predisposition, labile international normalised ratio, elderly over 65, and drugs/alcohol concomitantly score (procedure)",1,"    ('SNOMED CT', '794231000000107', 'Assessment using hypertension, abnormal renal/liver function, stroke, bleeding history or predisposition, labile international normalised ratio, elderly over 65, and drugs/alcohol concomitantly score (procedure)', '1'),"
SNOMED CT,8.37871E+14,Provision of written information about hypertension (procedure),1,"    ('SNOMED CT', '837871000000106', 'Provision of written information about hypertension (procedure)', '1'),"
SNOMED CT,8.72241E+14,Did not attend optometrist ocular hypertension monitoring (finding),1,"    ('SNOMED CT', '872241000000102', 'Did not attend optometrist ocular hypertension monitoring (finding)', '1'),"
SNOMED CT,9.38571E+14,Borderline hypertension monitoring first letter (procedure),1,"    ('SNOMED CT', '938571000000104', 'Borderline hypertension monitoring first letter (procedure)', '1'),"
SNOMED CT,1110081000000100,Primary ocular hypertension (disorder),1,"    ('SNOMED CT', '1110081000000100', 'Primary ocular hypertension (disorder)', '1'),"
SNOMED CT,1110091000000103,Ocular hypertension due to pseudoexfoliation (disorder),1,"    ('SNOMED CT', '1110091000000103', 'Ocular hypertension due to pseudoexfoliation (disorder)', '1'),"
SNOMED CT,1110101000000106,Ocular hypertension due to pigment dispersion syndrome (disorder),1,"    ('SNOMED CT', '1110101000000106', 'Ocular hypertension due to pigment dispersion syndrome (disorder)', '1'),"
SNOMED CT,1110111000000108,Ocular hypertension due to uveitis (disorder),1,"    ('SNOMED CT', '1110111000000108', 'Ocular hypertension due to uveitis (disorder)', '1'),"
SNOMED CT,1110121000000102,Ocular hypertension due to aphakia (disorder),1,"    ('SNOMED CT', '1110121000000102', 'Ocular hypertension due to aphakia (disorder)', '1'),"
SNOMED CT,1110131000000100,Ocular hypertension due to neovascularisation (disorder),1,"    ('SNOMED CT', '1110131000000100', 'Ocular hypertension due to neovascularisation (disorder)', '1'),"
SNOMED CT,1110141000000109,Ocular hypertension due to ocular trauma (disorder),1,"    ('SNOMED CT', '1110141000000109', 'Ocular hypertension due to ocular trauma (disorder)', '1'),"
SNOMED CT,1110151000000107,Secondary ocular hypertension (disorder),1,"    ('SNOMED CT', '1110151000000107', 'Secondary ocular hypertension (disorder)', '1'),"
SNOMED CT,1110941000000107,Quality and Outcomes Framework hypertension quality indicator-related care invitation (procedure),1,"    ('SNOMED CT', '1110941000000107', 'Quality and Outcomes Framework hypertension quality indicator-related care invitation (procedure)', '1'),"
