type,code,description,exclude,
SNOMED CT,93771007,Primary malignant neoplasm of descending colon (disorder),0,"    ('SNOMED CT', '93771007', 'Primary malignant neoplasm of descending colon (disorder)', '0'),"
SNOMED CT,93772000,Malignant neoplasm of diaphragm,0,"    ('SNOMED CT', '93772000', 'Malignant neoplasm of diaphragm', '0'),"
SNOMED CT,93775003,Primary malignant neoplasm of duodenum (disorder),0,"    ('SNOMED CT', '93775003', 'Primary malignant neoplasm of duodenum (disorder)', '0'),"
SNOMED CT,93779009,Malignant neoplasm of endocervix,0,"    ('SNOMED CT', '93779009', 'Malignant neoplasm of endocervix', '0'),"
SNOMED CT,93781006,Primary malignant neoplasm of endometrium (disorder),0,"    ('SNOMED CT', '93781006', 'Primary malignant neoplasm of endometrium (disorder)', '0'),"
SNOMED CT,93782004,Primary malignant neoplasm of epicardium (disorder),0,"    ('SNOMED CT', '93782004', 'Primary malignant neoplasm of epicardium (disorder)', '0'),"
SNOMED CT,93784003,Primary malignant neoplasm of epiglottis (disorder),0,"    ('SNOMED CT', '93784003', 'Primary malignant neoplasm of epiglottis (disorder)', '0'),"
SNOMED CT,93786001,Malignant neoplasm of ethmoid bone,0,"    ('SNOMED CT', '93786001', 'Malignant neoplasm of ethmoid bone', '0'),"
SNOMED CT,93789008,Malignant neoplasm of exocervix,0,"    ('SNOMED CT', '93789008', 'Malignant neoplasm of exocervix', '0'),"
SNOMED CT,93796005,Primary malignant neoplasm of female breast (disorder),0,"    ('SNOMED CT', '93796005', 'Primary malignant neoplasm of female breast (disorder)', '0'),"
SNOMED CT,93798006,Malignant neoplasm of femur,0,"    ('SNOMED CT', '93798006', 'Malignant neoplasm of femur', '0'),"
SNOMED CT,93799003,Malignant neoplasm of fibula,0,"    ('SNOMED CT', '93799003', 'Malignant neoplasm of fibula', '0'),"
SNOMED CT,93806005,Malignant neoplasm of frontal bone,0,"    ('SNOMED CT', '93806005', 'Malignant neoplasm of frontal bone', '0'),"
SNOMED CT,93814004,Malignant neoplasm of glomus jugulare,0,"    ('SNOMED CT', '93814004', 'Malignant neoplasm of glomus jugulare', '0'),"
SNOMED CT,93817006,Malignant neoplasm of great vessels,0,"    ('SNOMED CT', '93817006', 'Malignant neoplasm of great vessels', '0'),"
SNOMED CT,93827000,Malignant neoplasm of hilus of lung,0,"    ('SNOMED CT', '93827000', 'Malignant neoplasm of hilus of lung', '0'),"
SNOMED CT,93833009,Malignant neoplasm of ilium,0,"    ('SNOMED CT', '93833009', 'Malignant neoplasm of ilium', '0'),"
SNOMED CT,93841009,Malignant neoplasm of intrathoracic organs,0,"    ('SNOMED CT', '93841009', 'Malignant neoplasm of intrathoracic organs', '0'),"
SNOMED CT,93842002,Malignant neoplasm of ischium,0,"    ('SNOMED CT', '93842002', 'Malignant neoplasm of ischium', '0'),"
SNOMED CT,93849006,Primary malignant neoplasm of kidney (disorder),0,"    ('SNOMED CT', '93849006', 'Primary malignant neoplasm of kidney (disorder)', '0'),"
SNOMED CT,93870000,Malignant neoplasm of liver,0,"    ('SNOMED CT', '93870000', 'Malignant neoplasm of liver', '0'),"
SNOMED CT,93880001,Malignant neoplasm of lung,0,"    ('SNOMED CT', '93880001', 'Malignant neoplasm of lung', '0'),"
SNOMED CT,93884005,Malignant neoplasm of male breast,0,"    ('SNOMED CT', '93884005', 'Malignant neoplasm of male breast', '0'),"
SNOMED CT,93888008,Malignant neoplasm of maxilla,0,"    ('SNOMED CT', '93888008', 'Malignant neoplasm of maxilla', '0'),"
SNOMED CT,93889000,Primary malignant neoplasm of maxillary sinus (disorder),0,"    ('SNOMED CT', '93889000', 'Primary malignant neoplasm of maxillary sinus (disorder)', '0'),"
SNOMED CT,93916003,Malignant neoplasm of nasal bone,0,"    ('SNOMED CT', '93916003', 'Malignant neoplasm of nasal bone', '0'),"
SNOMED CT,93924008,Malignant neoplasm of nipple of female breast,0,"    ('SNOMED CT', '93924008', 'Malignant neoplasm of nipple of female breast', '0'),"
SNOMED CT,93925009,Malignant neoplasm of nipple of male breast,0,"    ('SNOMED CT', '93925009', 'Malignant neoplasm of nipple of male breast', '0'),"
SNOMED CT,93927001,Malignant neoplasm of occipital bone,0,"    ('SNOMED CT', '93927001', 'Malignant neoplasm of occipital bone', '0'),"
SNOMED CT,93933005,Primary malignant neoplasm of oropharynx (disorder),0,"    ('SNOMED CT', '93933005', 'Primary malignant neoplasm of oropharynx (disorder)', '0'),"
SNOMED CT,93934004,Primary malignant neoplasm of ovary (disorder),0,"    ('SNOMED CT', '93934004', 'Primary malignant neoplasm of ovary (disorder)', '0'),"
SNOMED CT,93941005,Malignant neoplasm of paraganglion,0,"    ('SNOMED CT', '93941005', 'Malignant neoplasm of paraganglion', '0'),"
SNOMED CT,93945001,Malignant neoplasm of parietal bone,0,"    ('SNOMED CT', '93945001', 'Malignant neoplasm of parietal bone', '0'),"
SNOMED CT,93947009,Malignant neoplasm of parietal peritoneum,0,"    ('SNOMED CT', '93947009', 'Malignant neoplasm of parietal peritoneum', '0'),"
SNOMED CT,93950007,Primary malignant neoplasm of patella (disorder),0,"    ('SNOMED CT', '93950007', 'Primary malignant neoplasm of patella (disorder)', '0'),"
SNOMED CT,93952004,Malignant neoplasm of pelvic peritoneum,0,"    ('SNOMED CT', '93952004', 'Malignant neoplasm of pelvic peritoneum', '0'),"
SNOMED CT,93955002,Primary malignant neoplasm of periadrenal tissue (disorder),0,"    ('SNOMED CT', '93955002', 'Primary malignant neoplasm of periadrenal tissue (disorder)', '0'),"
SNOMED CT,93956001,Primary malignant neoplasm of perianal skin (disorder),0,"    ('SNOMED CT', '93956001', 'Primary malignant neoplasm of perianal skin (disorder)', '0'),"
SNOMED CT,93957005,Malignant neoplasm of pericardium,0,"    ('SNOMED CT', '93957005', 'Malignant neoplasm of pericardium', '0'),"
SNOMED CT,93961004,Primary malignant neoplasm of pharynx (disorder),0,"    ('SNOMED CT', '93961004', 'Primary malignant neoplasm of pharynx (disorder)', '0'),"
SNOMED CT,93973004,Malignant neoplasm of presacral region,0,"    ('SNOMED CT', '93973004', 'Malignant neoplasm of presacral region', '0'),"
SNOMED CT,93974005,Primary malignant neoplasm of prostate (disorder),0,"    ('SNOMED CT', '93974005', 'Primary malignant neoplasm of prostate (disorder)', '0'),"
SNOMED CT,93975006,Malignant neoplasm of pubis,0,"    ('SNOMED CT', '93975006', 'Malignant neoplasm of pubis', '0'),"
SNOMED CT,93979000,Malignant neoplasm of radius,0,"    ('SNOMED CT', '93979000', 'Malignant neoplasm of radius', '0'),"
SNOMED CT,93980002,Primary malignant neoplasm of rectosigmoid junction (disorder),0,"    ('SNOMED CT', '93980002', 'Primary malignant neoplasm of rectosigmoid junction (disorder)', '0'),"
SNOMED CT,93984006,Primary malignant neoplasm of rectum (disorder),0,"    ('SNOMED CT', '93984006', 'Primary malignant neoplasm of rectum (disorder)', '0'),"
SNOMED CT,93985007,Primary malignant neoplasm of renal pelvis (disorder),0,"    ('SNOMED CT', '93985007', 'Primary malignant neoplasm of renal pelvis (disorder)', '0'),"
SNOMED CT,93986008,Malignant neoplasm of respiratory tract,0,"    ('SNOMED CT', '93986008', 'Malignant neoplasm of respiratory tract', '0'),"
SNOMED CT,93990005,Malignant neoplasm of rib,0,"    ('SNOMED CT', '93990005', 'Malignant neoplasm of rib', '0'),"
SNOMED CT,93995000,Primary malignant neoplasm of sacrococcygeal region (disorder),0,"    ('SNOMED CT', '93995000', 'Primary malignant neoplasm of sacrococcygeal region (disorder)', '0'),"
SNOMED CT,93997008,Malignant neoplasm of scapula,0,"    ('SNOMED CT', '93997008', 'Malignant neoplasm of scapula', '0'),"
SNOMED CT,94000008,Primary malignant neoplasm of sebaceous gland (disorder),0,"    ('SNOMED CT', '94000008', 'Primary malignant neoplasm of sebaceous gland (disorder)', '0'),"
SNOMED CT,94006002,Primary malignant neoplasm of sigmoid colon (disorder),0,"    ('SNOMED CT', '94006002', 'Primary malignant neoplasm of sigmoid colon (disorder)', '0'),"
SNOMED CT,94066004,Malignant neoplasm of sphenoid bone,0,"    ('SNOMED CT', '94066004', 'Malignant neoplasm of sphenoid bone', '0'),"
SNOMED CT,94073009,Malignant neoplasm of sternum,0,"    ('SNOMED CT', '94073009', 'Malignant neoplasm of sternum', '0'),"
SNOMED CT,94081005,Primary malignant neoplasm of sweat gland (disorder),0,"    ('SNOMED CT', '94081005', 'Primary malignant neoplasm of sweat gland (disorder)', '0'),"
SNOMED CT,94083008,Malignant neoplasm of talus,0,"    ('SNOMED CT', '94083008', 'Malignant neoplasm of talus', '0'),"
SNOMED CT,94085001,Malignant neoplasm of temporal bone,0,"    ('SNOMED CT', '94085001', 'Malignant neoplasm of temporal bone', '0'),"
SNOMED CT,94087009,Primary malignant neoplasm of testis (disorder),0,"    ('SNOMED CT', '94087009', 'Primary malignant neoplasm of testis (disorder)', '0'),"
SNOMED CT,94096009,Primary malignant neoplasm of thymus (disorder),0,"    ('SNOMED CT', '94096009', 'Primary malignant neoplasm of thymus (disorder)', '0'),"
SNOMED CT,94098005,Primary malignant neoplasm of thyroid gland (disorder),0,"    ('SNOMED CT', '94098005', 'Primary malignant neoplasm of thyroid gland (disorder)', '0'),"
SNOMED CT,94099002,Malignant neoplasm of tibia,0,"    ('SNOMED CT', '94099002', 'Malignant neoplasm of tibia', '0'),"
SNOMED CT,94101009,Primary malignant neoplasm of tongue (disorder),0,"    ('SNOMED CT', '94101009', 'Primary malignant neoplasm of tongue (disorder)', '0'),"
SNOMED CT,94102002,Primary malignant neoplasm of tonsillar fossa (disorder),0,"    ('SNOMED CT', '94102002', 'Primary malignant neoplasm of tonsillar fossa (disorder)', '0'),"
SNOMED CT,94105000,Primary malignant neoplasm of transverse colon (disorder),0,"    ('SNOMED CT', '94105000', 'Primary malignant neoplasm of transverse colon (disorder)', '0'),"
SNOMED CT,94112009,Malignant neoplasm of ulna,0,"    ('SNOMED CT', '94112009', 'Malignant neoplasm of ulna', '0'),"
SNOMED CT,94125001,Primary malignant neoplasm of urinary system (disorder),0,"    ('SNOMED CT', '94125001', 'Primary malignant neoplasm of urinary system (disorder)', '0'),"
SNOMED CT,94134006,Malignant neoplasm of ventral surface of tongue,0,"    ('SNOMED CT', '94134006', 'Malignant neoplasm of ventral surface of tongue', '0'),"
SNOMED CT,94142007,Malignant neoplasm of vomer,0,"    ('SNOMED CT', '94142007', 'Malignant neoplasm of vomer', '0'),"
SNOMED CT,94143002,Primary malignant neoplasm of vulva (disorder),0,"    ('SNOMED CT', '94143002', 'Primary malignant neoplasm of vulva (disorder)', '0'),"
SNOMED CT,94145009,Malignant neoplasm of zygomatic bone,0,"    ('SNOMED CT', '94145009', 'Malignant neoplasm of zygomatic bone', '0'),"
SNOMED CT,94161006,Secondary malignant neoplasm of adrenal gland,0,"    ('SNOMED CT', '94161006', 'Secondary malignant neoplasm of adrenal gland', '0'),"
SNOMED CT,94180008,Secondary malignant neoplasm of axilla (disorder),0,"    ('SNOMED CT', '94180008', 'Secondary malignant neoplasm of axilla (disorder)', '0'),"
SNOMED CT,94181007,Secondary malignant neoplasm of axillary lymph nodes,0,"    ('SNOMED CT', '94181007', 'Secondary malignant neoplasm of axillary lymph nodes', '0'),"
SNOMED CT,94186002,Secondary malignant neoplasm of bladder,0,"    ('SNOMED CT', '94186002', 'Secondary malignant neoplasm of bladder', '0'),"
SNOMED CT,94217008,Secondary malignant neoplasm of bone marrow (disorder),0,"    ('SNOMED CT', '94217008', 'Secondary malignant neoplasm of bone marrow (disorder)', '0'),"
SNOMED CT,94220000,Secondary malignant neoplasm of bone of skull (disorder),0,"    ('SNOMED CT', '94220000', 'Secondary malignant neoplasm of bone of skull (disorder)', '0'),"
SNOMED CT,94222008,Secondary malignant neoplasm of bone,0,"    ('SNOMED CT', '94222008', 'Secondary malignant neoplasm of bone', '0'),"
SNOMED CT,94225005,Secondary malignant neoplasm of brain,0,"    ('SNOMED CT', '94225005', 'Secondary malignant neoplasm of brain', '0'),"
SNOMED CT,94227002,Secondary malignant neoplasm of bronchopulmonary lymph nodes,0,"    ('SNOMED CT', '94227002', 'Secondary malignant neoplasm of bronchopulmonary lymph nodes', '0'),"
SNOMED CT,94230009,Secondary malignant neoplasm of bronchus of right lower lobe (disorder),0,"    ('SNOMED CT', '94230009', 'Secondary malignant neoplasm of bronchus of right lower lobe (disorder)', '0'),"
SNOMED CT,94233006,Secondary malignant neoplasm of bronchus (disorder),0,"    ('SNOMED CT', '94233006', 'Secondary malignant neoplasm of bronchus (disorder)', '0'),"
SNOMED CT,94235004,Secondary malignant neoplasm of cecum (disorder),0,"    ('SNOMED CT', '94235004', 'Secondary malignant neoplasm of cecum (disorder)', '0'),"
SNOMED CT,94243009,Secondary malignant neoplasm of central nervous system (disorder),0,"    ('SNOMED CT', '94243009', 'Secondary malignant neoplasm of central nervous system (disorder)', '0'),"
SNOMED CT,94246001,Secondary malignant neoplasm of cerebral meninges (disorder),0,"    ('SNOMED CT', '94246001', 'Secondary malignant neoplasm of cerebral meninges (disorder)', '0'),"
SNOMED CT,94248000,Secondary malignant neoplasm of cerebrum,0,"    ('SNOMED CT', '94248000', 'Secondary malignant neoplasm of cerebrum', '0'),"
SNOMED CT,94253005,Secondary malignant neoplasm of chest wall (disorder),0,"    ('SNOMED CT', '94253005', 'Secondary malignant neoplasm of chest wall (disorder)', '0'),"
SNOMED CT,94254004,Secondary malignant neoplasm of choroid (disorder),0,"    ('SNOMED CT', '94254004', 'Secondary malignant neoplasm of choroid (disorder)', '0'),"
SNOMED CT,94260004,Secondary malignant neoplasm of colon,0,"    ('SNOMED CT', '94260004', 'Secondary malignant neoplasm of colon', '0'),"
SNOMED CT,94264008,Secondary malignant neoplasm of soft tissues (disorder),0,"    ('SNOMED CT', '94264008', 'Secondary malignant neoplasm of soft tissues (disorder)', '0'),"
SNOMED CT,94274006,Secondary malignant neoplasm of thoracic vertebral column (disorder),0,"    ('SNOMED CT', '94274006', 'Secondary malignant neoplasm of thoracic vertebral column (disorder)', '0'),"
SNOMED CT,94275007,Secondary malignant neoplasm of duodenum,0,"    ('SNOMED CT', '94275007', 'Secondary malignant neoplasm of duodenum', '0'),"
SNOMED CT,94280003,Secondary malignant neoplasm of endocrine gland (disorder),0,"    ('SNOMED CT', '94280003', 'Secondary malignant neoplasm of endocrine gland (disorder)', '0'),"
SNOMED CT,94281004,Secondary malignant neoplasm of endometrium (disorder),0,"    ('SNOMED CT', '94281004', 'Secondary malignant neoplasm of endometrium (disorder)', '0'),"
SNOMED CT,94286009,Secondary malignant neoplasm of esophagus (disorder),0,"    ('SNOMED CT', '94286009', 'Secondary malignant neoplasm of esophagus (disorder)', '0'),"
SNOMED CT,94292003,Secondary malignant neoplasm of eye (disorder),0,"    ('SNOMED CT', '94292003', 'Secondary malignant neoplasm of eye (disorder)', '0'),"
SNOMED CT,94297009,Secondary malignant neoplasm of female breast,0,"    ('SNOMED CT', '94297009', 'Secondary malignant neoplasm of female breast', '0'),"
SNOMED CT,94298004,Secondary malignant neoplasm of female genital organ (disorder),0,"    ('SNOMED CT', '94298004', 'Secondary malignant neoplasm of female genital organ (disorder)', '0'),"
SNOMED CT,94300004,Secondary malignant neoplasm of femur (disorder),0,"    ('SNOMED CT', '94300004', 'Secondary malignant neoplasm of femur (disorder)', '0'),"
SNOMED CT,94312000,Secondary malignant neoplasm of gallbladder (disorder),0,"    ('SNOMED CT', '94312000', 'Secondary malignant neoplasm of gallbladder (disorder)', '0'),"
SNOMED CT,94313005,Secondary malignant neoplasm of gastrointestinal tract,0,"    ('SNOMED CT', '94313005', 'Secondary malignant neoplasm of gastrointestinal tract', '0'),"
SNOMED CT,94326009,Secondary malignant neoplasm of head (disorder),0,"    ('SNOMED CT', '94326009', 'Secondary malignant neoplasm of head (disorder)', '0'),"
SNOMED CT,94327000,Secondary malignant neoplasm of heart (disorder),0,"    ('SNOMED CT', '94327000', 'Secondary malignant neoplasm of heart (disorder)', '0'),"
SNOMED CT,94335002,Secondary malignant neoplasm of ileum,0,"    ('SNOMED CT', '94335002', 'Secondary malignant neoplasm of ileum', '0'),"
SNOMED CT,94336001,Secondary malignant neoplasm of iliac lymph nodes,0,"    ('SNOMED CT', '94336001', 'Secondary malignant neoplasm of iliac lymph nodes', '0'),"
SNOMED CT,94338000,Secondary malignant neoplasm of infraclavicular lymph nodes,0,"    ('SNOMED CT', '94338000', 'Secondary malignant neoplasm of infraclavicular lymph nodes', '0'),"
SNOMED CT,94344001,Secondary malignant neoplasm of intercostal lymph nodes (disorder),0,"    ('SNOMED CT', '94344001', 'Secondary malignant neoplasm of intercostal lymph nodes (disorder)', '0'),"
SNOMED CT,94347008,Secondary malignant neoplasm of intra-abdominal lymph nodes,0,"    ('SNOMED CT', '94347008', 'Secondary malignant neoplasm of intra-abdominal lymph nodes', '0'),"
SNOMED CT,94350006,Secondary malignant neoplasm of intrapelvic lymph nodes,0,"    ('SNOMED CT', '94350006', 'Secondary malignant neoplasm of intrapelvic lymph nodes', '0'),"
SNOMED CT,94351005,Secondary malignant neoplasm of intrathoracic lymph nodes,0,"    ('SNOMED CT', '94351005', 'Secondary malignant neoplasm of intrathoracic lymph nodes', '0'),"
SNOMED CT,94357009,Secondary malignant neoplasm of jejunum (disorder),0,"    ('SNOMED CT', '94357009', 'Secondary malignant neoplasm of jejunum (disorder)', '0'),"
SNOMED CT,94360002,Secondary malignant neoplasm of kidney,0,"    ('SNOMED CT', '94360002', 'Secondary malignant neoplasm of kidney', '0'),"
SNOMED CT,94365007,Secondary malignant neoplasm of large intestine,0,"    ('SNOMED CT', '94365007', 'Secondary malignant neoplasm of large intestine', '0'),"
SNOMED CT,94376006,Secondary malignant neoplasm of left upper lobe of lung (disorder),0,"    ('SNOMED CT', '94376006', 'Secondary malignant neoplasm of left upper lobe of lung (disorder)', '0'),"
SNOMED CT,94381002,Secondary malignant neoplasm of liver,0,"    ('SNOMED CT', '94381002', 'Secondary malignant neoplasm of liver', '0'),"
SNOMED CT,94389000,Secondary malignant neoplasm of lumbar vertebral column (disorder),0,"    ('SNOMED CT', '94389000', 'Secondary malignant neoplasm of lumbar vertebral column (disorder)', '0'),"
SNOMED CT,94391008,Secondary malignant neoplasm of lung,0,"    ('SNOMED CT', '94391008', 'Secondary malignant neoplasm of lung', '0'),"
SNOMED CT,94392001,Secondary malignant neoplasm of lymph node,0,"    ('SNOMED CT', '94392001', 'Secondary malignant neoplasm of lymph node', '0'),"
SNOMED CT,94393006,Secondary malignant neoplasm of lymph nodes of face,0,"    ('SNOMED CT', '94393006', 'Secondary malignant neoplasm of lymph nodes of face', '0'),"
SNOMED CT,94395004,Secondary malignant neoplasm of lymph nodes of lower limb,0,"    ('SNOMED CT', '94395004', 'Secondary malignant neoplasm of lymph nodes of lower limb', '0'),"
SNOMED CT,94396003,Secondary malignant neoplasm of lymph nodes of multiple sites,0,"    ('SNOMED CT', '94396003', 'Secondary malignant neoplasm of lymph nodes of multiple sites', '0'),"
SNOMED CT,94397007,Secondary malignant neoplasm of lymph nodes of neck (disorder),0,"    ('SNOMED CT', '94397007', 'Secondary malignant neoplasm of lymph nodes of neck (disorder)', '0'),"
SNOMED CT,94398002,Secondary malignant neoplasm of lymph nodes of upper limb,0,"    ('SNOMED CT', '94398002', 'Secondary malignant neoplasm of lymph nodes of upper limb', '0'),"
SNOMED CT,94402006,Secondary malignant neoplasm of male genital organ (disorder),0,"    ('SNOMED CT', '94402006', 'Secondary malignant neoplasm of male genital organ (disorder)', '0'),"
